bus,name,base_kv,type,voltage_pu,angle_deg
732,SS2-5B-PV1-2,33.0,1,1.0083545446395874,29.775259017944336
733,SS2-5B-PV2-1,33.0,1,1.0083476305007935,29.775484085083008
734,SS2-5B-PV2-2,33.0,1,1.0083473920822144,29.77545928955078
735,SS2-5B-PV3-1,33.0,1,1.008347749710083,29.775484085083008
736,SS2-5B-PV3-2,33.0,1,1.0083476305007935,29.775453567504883
737,SS2-5B-PV4-1,33.0,1,1.0083805322647095,29.774658203125
738,SS2-5B-PV4-2,33.0,1,1.0083812475204468,29.7745418548584
739,SS2-5B-PV5-1,33.0,1,1.0083903074264526,29.774444580078125
740,SS2-5B-PV5-2,33.0,1,1.0083928108215332,29.774198532104492
741,SS2-5B-PV6-1,33.0,1,1.0082958936691284,29.774560928344727
742,SS2-5B-PV6-2,33.0,1,1.0082690715789795,29.774866104125977
761,TERMINAL(25),33.0,1,0.9967705011367798,29.765371322631836
762,TERMINAL(26),110.0,1,0.9063498973846436,-0.20188187062740326
763,TERMINAL(27),33.0,1,0.9967333674430847,29.765403747558594
764,TERMINAL(28),33.0,1,1.0084277391433716,29.77568244934082
765,TERMINAL(29),33.0,1,0.9967333674430847,29.765403747558594
767,TERMINAL(30),33.0,1,1.0084277391433716,29.77568244934082
768,TERMINAL(31),110.0,1,0.9062068462371826,-0.20041151344776154
769,TERMINAL(32),33.0,1,1.0083409547805786,29.775754928588867
770,TERMINAL(33),33.0,1,1.0083409547805786,29.7757568359375
771,TERMINAL(34),33.0,1,0.9959449768066406,29.762706756591797
772,TERMINAL(35),33.0,1,0.9971112608909607,29.70562744140625
773,TERMINAL(36),110.0,1,0.9063321352005005,-0.20412467420101166
774,TERMINAL(37),33.0,1,0.9959449768066406,29.762706756591797
775,TERMINAL(38),33.0,1,0.9971112608909607,29.705625534057617
776,TERMINAL(39),110.0,1,0.9062417149543762,-0.2003023773431778
778,TERMINAL(40),33.0,1,0.9946799874305725,29.776607513427734
779,TERMINAL(41),33.0,1,0.9955629110336304,29.781410217285156
780,TERMINAL(42),33.0,1,0.9955629110336304,29.781410217285156
781,TERMINAL(43),33.0,1,0.9946799874305725,29.776607513427734
782,TERMINAL(44),33.0,1,0.996770441532135,29.765371322631836
783,TERMINAL(45),33.0,1,0.9976285696029663,29.761016845703125
784,TERMINAL(46),33.0,1,0.9970738291740417,29.705413818359375
785,TERMINAL(47),110.0,1,0.9063864350318909,-0.20446006953716278
786,TERMINAL(48),33.0,1,0.9970738291740417,29.705413818359375
787,TERMINAL(49),33.0,1,0.9976285696029663,29.761016845703125
800,TERMINAL(60),33.0,2,0.9976325631141663,29.760910034179688
801,TERMINAL(61),33.0,2,0.9970768690109253,29.705257415771484
802,TERMINAL(62),33.0,2,0.9971145391464233,29.70546531677246
803,TERMINAL(63),33.0,2,0.9959473609924316,29.76263427734375
804,TERMINAL(64),33.0,2,0.9955653548240662,29.78134536743164
805,TERMINAL(65),33.0,2,0.9946814179420471,29.77655601501465
806,TERMINAL(66),33.0,2,0.9967365264892578,29.765308380126953
807,TERMINAL(67),33.0,2,0.9967736601829529,29.765275955200195
808,TERMINAL(68),33.0,2,1.0084292888641357,29.7756290435791
809,TERMINAL(69),33.0,2,1.0083423852920532,29.77570343017578
813,TERMINAL(72),0.4000000059604645,1,1.0424909591674805,57.98231506347656
814,TERMINAL(73),0.4000000059604645,1,1.0425307750701904,57.9826545715332
827,TERMINAL(85),33.0,1,0.9976285696029663,29.761016845703125
828,TERMINAL(86),33.0,1,0.9970738291740417,29.705413818359375
829,TERMINAL(87),33.0,1,0.9971112608909607,29.705625534057617
830,TERMINAL(88),33.0,1,0.9959449768066406,29.762706756591797
831,TERMINAL(89),33.0,1,0.9955629110336304,29.781410217285156
833,TERMINAL(90),33.0,1,0.9946799874305725,29.776607513427734
834,TERMINAL(91),33.0,1,0.9967333674430847,29.765403747558594
835,TERMINAL(92),33.0,1,0.9967705011367798,29.765371322631836
836,TERMINAL(93),33.0,1,1.0084277391433716,29.77568244934082
837,TERMINAL(94),33.0,1,1.0083409547805786,29.775754928588867
1100093,ÿÿÿÿÿÿ000093,1.0,1,0.9968233108520508,29.760873794555664
1100051,ÿÿÿÿÿÿ000051,1.0,1,0.9956140518188477,29.779996871948242
1100085,ÿÿÿÿÿÿ000085,1.0,1,0.9967853426933289,29.762468338012695
1100079,ÿÿÿÿÿÿ000079,1.0,1,0.9967930912971497,29.763803482055664
1100081,ÿÿÿÿÿÿ000081,1.0,1,0.9968905448913574,29.761568069458008
1100083,ÿÿÿÿÿÿ000083,1.0,1,0.996760904788971,29.761917114257812
1100005,ÿÿÿÿÿÿ000005,1.0,1,0.9977864027023315,29.75712013244629
1100007,ÿÿÿÿÿÿ000007,1.0,1,0.997759997844696,29.75772476196289
1100001,ÿÿÿÿÿÿ000001,1.0,1,0.9978190660476685,29.756380081176758
1100015,ÿÿÿÿÿÿ000015,1.0,1,0.997176468372345,29.702739715576172
1100003,ÿÿÿÿÿÿ000003,1.0,1,0.9977969527244568,29.75689125061035
1100009,ÿÿÿÿÿÿ000009,1.0,1,0.9975754618644714,29.756607055664062
1100011,ÿÿÿÿÿÿ000011,1.0,1,0.9977177977561951,29.758699417114258
1100017,ÿÿÿÿÿÿ000017,1.0,1,0.99715656042099,29.703205108642578
1100021,ÿÿÿÿÿÿ000021,1.0,1,0.997158944606781,29.703147888183594
1100019,ÿÿÿÿÿÿ000019,1.0,1,0.9970970153808594,29.702051162719727
1100013,ÿÿÿÿÿÿ000013,1.0,1,0.9972015023231506,29.70216178894043
1100023,ÿÿÿÿÿÿ000023,1.0,1,0.9971408247947693,29.703577041625977
1100027,ÿÿÿÿÿÿ000027,1.0,1,0.997182309627533,29.70054817199707
1100029,ÿÿÿÿÿÿ000029,1.0,1,0.9972293376922607,29.70261001586914
1100033,ÿÿÿÿÿÿ000033,1.0,1,0.9971948862075806,29.703426361083984
1100039,ÿÿÿÿÿÿ000039,1.0,1,0.9960389137268066,29.760337829589844
1100031,ÿÿÿÿÿÿ000031,1.0,1,0.997217059135437,29.702911376953125
1100045,ÿÿÿÿÿÿ000045,1.0,1,0.9959335923194885,29.761539459228516
1100043,ÿÿÿÿÿÿ000043,1.0,1,0.9959819316864014,29.761646270751953
1100075,ÿÿÿÿÿÿ000075,1.0,1,0.9967501163482666,29.762407302856445
1100087,ÿÿÿÿÿÿ000087,1.0,1,0.9968451857566833,29.763416290283203
1100077,ÿÿÿÿÿÿ000077,1.0,1,0.996810257434845,29.763397216796875
1100073,ÿÿÿÿÿÿ000073,1.0,1,0.9967775940895081,29.761493682861328
1100115,ÿÿÿÿÿÿ000115,1.0,1,1.0083805322647095,29.774658203125
1100119,ÿÿÿÿÿÿ000119,1.0,1,1.0082958936691284,29.774560928344727
1100109,ÿÿÿÿÿÿ000109,1.0,1,1.0083547830581665,29.775283813476562
1100111,ÿÿÿÿÿÿ000111,1.0,1,1.0083476305007935,29.775484085083008
1100113,ÿÿÿÿÿÿ000113,1.0,1,1.008347749710083,29.775484085083008
1100099,ÿÿÿÿÿÿ000099,1.0,1,1.0084480047225952,29.775100708007812
1100097,ÿÿÿÿÿÿ000097,1.0,1,1.0084360837936401,29.775388717651367
1100107,ÿÿÿÿÿÿ000107,1.0,1,1.0084565877914429,29.77484893798828
1100101,ÿÿÿÿÿÿ000101,1.0,1,1.008452296257019,29.774917602539062
1100103,ÿÿÿÿÿÿ000103,1.0,1,1.008416771888733,29.774690628051758
1100105,ÿÿÿÿÿÿ000105,1.0,1,1.0084103345870972,29.774364471435547
1100117,ÿÿÿÿÿÿ000117,1.0,1,1.0083903074264526,29.774444580078125
1100061,ÿÿÿÿÿÿ000061,1.0,1,0.9946916699409485,29.776216506958008
1100041,ÿÿÿÿÿÿ000041,1.0,1,0.9959972500801086,29.761316299438477
1100047,ÿÿÿÿÿÿ000047,1.0,1,0.9959707856178284,29.761917114257812
1100067,ÿÿÿÿÿÿ000067,1.0,1,0.994702160358429,29.775936126708984
1100071,ÿÿÿÿÿÿ000071,1.0,1,0.9946863651275635,29.776369094848633
1100037,ÿÿÿÿÿÿ000037,1.0,1,0.9959580302238464,29.75953483581543
1100025,ÿÿÿÿÿÿ000025,1.0,1,0.9972373247146606,29.702383041381836
1100035,ÿÿÿÿÿÿ000035,1.0,1,0.9971819519996643,29.703739166259766
1100069,ÿÿÿÿÿÿ000069,1.0,1,0.9946929216384888,29.776180267333984
1100065,ÿÿÿÿÿÿ000065,1.0,1,0.9946684241294861,29.775354385375977
1100055,ÿÿÿÿÿÿ000055,1.0,1,0.9955556988716125,29.779808044433594
1100049,ÿÿÿÿÿÿ000049,1.0,1,0.9956309199333191,29.77959442138672
1100059,ÿÿÿÿÿÿ000059,1.0,1,0.99558424949646,29.780773162841797
1100057,ÿÿÿÿÿÿ000057,1.0,1,0.9955955147743225,29.78048324584961
1100053,ÿÿÿÿÿÿ000053,1.0,1,0.9956259727478027,29.779741287231445
1100089,ÿÿÿÿÿÿ000089,1.0,1,0.9968305826187134,29.76373291015625
1100091,ÿÿÿÿÿÿ000091,1.0,1,0.9969460368156433,29.7611083984375
1100095,ÿÿÿÿÿÿ000095,1.0,1,0.9967924356460571,29.762163162231445
1100063,ÿÿÿÿÿÿ000063,1.0,1,0.9946728348731995,29.77492904663086
1100096,ÿÿÿÿÿÿ000096,1.0,1,0.9967933297157288,29.762033462524414
1100082,ÿÿÿÿÿÿ000082,1.0,1,0.9968933463096619,29.76129913330078
1100084,ÿÿÿÿÿÿ000084,1.0,1,0.9967406988143921,29.762191772460938
1100092,ÿÿÿÿÿÿ000092,1.0,1,0.9969480037689209,29.760900497436523
1100080,ÿÿÿÿÿÿ000080,1.0,1,0.9967938661575317,29.763687133789062
1100054,ÿÿÿÿÿÿ000054,1.0,1,0.99562668800354,29.779624938964844
1100088,ÿÿÿÿÿÿ000088,1.0,1,0.9968459010124207,29.7632999420166
1100004,ÿÿÿÿÿÿ000004,1.0,1,0.997796893119812,29.75684356689453
1100006,ÿÿÿÿÿÿ000006,1.0,1,0.9977861642837524,29.757097244262695
1100008,ÿÿÿÿÿÿ000008,1.0,1,0.9977596998214722,29.757699966430664
1100010,ÿÿÿÿÿÿ000010,1.0,1,0.9975516200065613,29.75690269470215
1100002,ÿÿÿÿÿÿ000002,1.0,1,0.9978188276290894,29.756357192993164
1100012,ÿÿÿÿÿÿ000012,1.0,1,0.997717559337616,29.758676528930664
1100018,ÿÿÿÿÿÿ000018,1.0,1,0.9971573352813721,29.703088760375977
1100022,ÿÿÿÿÿÿ000022,1.0,1,0.9971595406532288,29.703041076660156
1100024,ÿÿÿÿÿÿ000024,1.0,1,0.9971415400505066,29.703460693359375
1100016,ÿÿÿÿÿÿ000016,1.0,1,0.997177243232727,29.70262336730957
1100014,ÿÿÿÿÿÿ000014,1.0,1,0.9972022771835327,29.702045440673828
1100030,ÿÿÿÿÿÿ000030,1.0,1,0.9972309470176697,29.702428817749023
1100020,ÿÿÿÿÿÿ000020,1.0,1,0.9970977306365967,29.701934814453125
1100042,ÿÿÿÿÿÿ000042,1.0,1,0.9960001707077026,29.76103973388672
1100036,ÿÿÿÿÿÿ000036,1.0,1,0.9971859455108643,29.703388214111328
1100032,ÿÿÿÿÿÿ000032,1.0,1,0.9972201585769653,29.70262336730957
1100028,ÿÿÿÿÿÿ000028,1.0,1,0.9971561431884766,29.700851440429688
1100046,ÿÿÿÿÿÿ000046,1.0,1,0.9959133863449097,29.761816024780273
1100074,ÿÿÿÿÿÿ000074,1.0,1,0.9967493414878845,29.76180076599121
1100078,ÿÿÿÿÿÿ000078,1.0,1,0.9968109726905823,29.76327896118164
1100090,ÿÿÿÿÿÿ000090,1.0,1,0.9968303442001343,29.763710021972656
1100076,ÿÿÿÿÿÿ000076,1.0,1,0.9967508316040039,29.76228904724121
1100086,ÿÿÿÿÿÿ000086,1.0,1,0.9967860579490662,29.762351989746094
1100102,ÿÿÿÿÿÿ000102,1.0,1,1.0084519386291504,29.7749080657959
1100104,ÿÿÿÿÿÿ000104,1.0,1,1.0083926916122437,29.774988174438477
1100116,ÿÿÿÿÿÿ000116,1.0,1,1.0083812475204468,29.7745418548584
1100098,ÿÿÿÿÿÿ000098,1.0,1,1.0084367990493774,29.775272369384766
1100120,ÿÿÿÿÿÿ000120,1.0,1,1.0082690715789795,29.774866104125977
1100106,ÿÿÿÿÿÿ000106,1.0,1,1.008410096168518,29.774341583251953
1100118,ÿÿÿÿÿÿ000118,1.0,1,1.0083928108215332,29.774198532104492
1100100,ÿÿÿÿÿÿ000100,1.0,1,1.0084524154663086,29.774728775024414
1100108,ÿÿÿÿÿÿ000108,1.0,1,1.0084573030471802,29.77473258972168
1100114,ÿÿÿÿÿÿ000114,1.0,1,1.008347511291504,29.775453567504883
1100112,ÿÿÿÿÿÿ000112,1.0,1,1.0083473920822144,29.775461196899414
1100110,ÿÿÿÿÿÿ000110,1.0,1,1.0083545446395874,29.775259017944336
1100034,ÿÿÿÿÿÿ000034,1.0,1,0.9971978664398193,29.703144073486328
1100048,ÿÿÿÿÿÿ000048,1.0,1,0.9959704875946045,29.76189422607422
1100044,ÿÿÿÿÿÿ000044,1.0,1,0.9959818720817566,29.761598587036133
1100038,ÿÿÿÿÿÿ000038,1.0,1,0.9959577918052673,29.759511947631836
1100040,ÿÿÿÿÿÿ000040,1.0,1,0.9960426688194275,29.760005950927734
1100072,ÿÿÿÿÿÿ000072,1.0,1,0.9946871399879456,29.77625274658203
1100058,ÿÿÿÿÿÿ000058,1.0,1,0.9955962896347046,29.780366897583008
1100056,ÿÿÿÿÿÿ000056,1.0,1,0.9955564737319946,29.779691696166992
1100026,ÿÿÿÿÿÿ000026,1.0,1,0.9972370266914368,29.702360153198242
1100070,ÿÿÿÿÿÿ000070,1.0,1,0.9946936964988708,29.776063919067383
1100060,ÿÿÿÿÿÿ000060,1.0,1,0.9955849647521973,29.780656814575195
1100064,ÿÿÿÿÿÿ000064,1.0,1,0.9946526885032654,29.775203704833984
1100062,ÿÿÿÿÿÿ000062,1.0,1,0.9946923851966858,29.776098251342773
1100068,ÿÿÿÿÿÿ000068,1.0,1,0.9947028756141663,29.77581787109375
1100050,ÿÿÿÿÿÿ000050,1.0,1,0.9956306219100952,29.779569625854492
1100066,ÿÿÿÿÿÿ000066,1.0,1,0.9946691989898682,29.775238037109375
1100052,ÿÿÿÿÿÿ000052,1.0,1,0.9956138134002686,29.77997398376465
1100094,ÿÿÿÿÿÿ000094,1.0,1,0.9968021512031555,29.76115608215332
1100124,ÿÿÿÿÿÿ000124,1.0,1,0.994055986404419,-0.20925453305244446
1100125,ÿÿÿÿÿÿ000125,1.0,1,1.0072357654571533,-0.2058124542236328
1100122,ÿÿÿÿÿÿ000122,1.0,1,0.9939901828765869,-0.21812587976455688
1100123,ÿÿÿÿÿÿ000123,1.0,1,0.9935928583145142,-0.2049638032913208
1100121,ÿÿÿÿÿÿ000121,1.0,1,0.9942236542701721,-0.21858179569244385
2001,DUMMY,110.0,1,0.9060958623886108,-0.19737820327281952
9001,DUMMY,380.0,1,0.9029827117919922,-0.14280807971954346
2000,POC2_0,380.0,3,0.8999999761581421,0.0
10004,,0.6600000262260437,2,0.9968233108520508,59.7608757019043
10005,,0.6600000262260437,2,0.9956140518188477,59.779998779296875
10006,,0.6600000262260437,2,0.9967853426933289,59.76247024536133
10007,,0.6600000262260437,2,0.9967930912971497,59.7638053894043
10008,,0.6600000262260437,2,0.9968905448913574,59.76156997680664
10009,,0.6600000262260437,2,0.9967608451843262,59.76191711425781
10010,,0.6600000262260437,2,0.9977864027023315,59.75712203979492
10011,,0.6600000262260437,2,0.9977599382400513,59.75772476196289
10012,,0.6600000262260437,2,0.9978190660476685,59.75638198852539
10013,,0.6600000262260437,2,0.997176468372345,59.70273971557617
10015,,0.6600000262260437,2,0.9977969527244568,59.756893157958984
10016,,0.6600000262260437,2,0.9975754618644714,59.75660705566406
10017,,0.6600000262260437,2,0.9977177977561951,59.75870132446289
10018,,0.6600000262260437,2,0.99715656042099,59.70320510864258
10019,,0.6600000262260437,2,0.9971588850021362,59.703147888183594
10020,,0.6600000262260437,2,0.9970970153808594,59.70205307006836
10021,,0.6600000262260437,2,0.9972015023231506,59.70216369628906
10022,,0.6600000262260437,2,0.9971407651901245,59.70357894897461
10023,,0.6600000262260437,2,0.997182309627533,59.7005500793457
10024,,0.6600000262260437,2,0.9972293376922607,59.70261001586914
10026,,0.6600000262260437,2,0.9971948266029358,59.703426361083984
10027,,0.6600000262260437,2,0.9960389137268066,59.760337829589844
10028,,0.6600000262260437,2,0.997217059135437,59.702911376953125
10029,,0.6600000262260437,2,0.9959335327148438,59.761539459228516
10030,,0.6600000262260437,2,0.9959819316864014,59.76164627075195
10085,,0.6600000262260437,2,0.9967500567436218,59.76240539550781
10086,,0.6600000262260437,2,0.9968451261520386,59.7634162902832
10087,,0.6600000262260437,2,0.9968101978302002,59.763397216796875
10088,,0.6600000262260437,2,0.9967775940895081,59.76149368286133
10089,,0.6600000262260437,2,1.0083805322647095,59.774658203125
10091,,0.6600000262260437,2,1.0082958936691284,59.77456283569336
10092,,0.6600000262260437,2,1.0083547830581665,59.77528381347656
10093,,0.6600000262260437,2,1.0083476305007935,59.77548599243164
10094,,0.6600000262260437,2,1.008347749710083,59.77548599243164
10095,,0.6600000262260437,2,1.0084480047225952,59.77510070800781
10096,,0.6600000262260437,2,1.0084360837936401,59.775390625
10097,,0.6600000262260437,2,1.0084565877914429,59.77484893798828
10098,,0.6600000262260437,2,1.008452296257019,59.77491760253906
10099,,0.6600000262260437,2,1.008416771888733,59.774688720703125
10100,,0.6600000262260437,2,1.0084103345870972,59.77436447143555
10102,,0.6600000262260437,2,1.0083903074264526,59.774444580078125
10103,,0.6600000262260437,2,0.9946916699409485,59.776214599609375
10104,,0.6600000262260437,2,0.9959972500801086,59.76131820678711
10105,,0.6600000262260437,2,0.9959707260131836,59.76191711425781
10106,,0.6600000262260437,2,0.9947021007537842,59.775936126708984
10107,,0.6600000262260437,2,0.9946863651275635,59.776371002197266
10108,,0.6600000262260437,2,0.9959580302238464,59.75953674316406
10109,,0.6600000262260437,2,0.9972373247146606,59.70238494873047
10110,,0.6600000262260437,2,0.9971819519996643,59.703739166259766
10111,,0.6600000262260437,2,0.9946929216384888,59.776180267333984
10113,,0.6600000262260437,2,0.9946684241294861,59.77535629272461
10114,,0.6600000262260437,2,0.9955556988716125,59.779808044433594
10115,,0.6600000262260437,2,0.9956308603286743,59.77959442138672
10116,,0.6600000262260437,2,0.9955841898918152,59.7807731628418
10117,,0.6600000262260437,2,0.9955955147743225,59.78048324584961
10118,,0.6600000262260437,2,0.995625913143158,59.77974319458008
10119,,0.6600000262260437,2,0.9968305826187134,59.76373291015625
10120,,0.6600000262260437,2,0.9969460368156433,59.7611083984375
10121,,0.6600000262260437,2,0.9967923760414124,59.76216506958008
10122,,0.6600000262260437,2,0.9946728348731995,59.77492904663086
10124,,0.6600000262260437,2,0.9956140518188477,59.779998779296875
10125,,0.6600000262260437,2,0.995625913143158,59.77974319458008
10126,,0.6600000262260437,2,0.9968451261520386,59.7634162902832
10127,,0.6600000262260437,2,0.9968905448913574,59.76156997680664
10128,,0.6600000262260437,2,0.9968305826187134,59.76373291015625
10129,,0.6600000262260437,2,0.9967853426933289,59.76247024536133
10130,,0.6600000262260437,2,0.9969460368156433,59.7611083984375
10131,,0.6600000262260437,2,0.9946684241294861,59.77535629272461
10132,,0.6600000262260437,2,0.9977599382400513,59.75772476196289
10133,,0.6600000262260437,2,0.99715656042099,59.70320510864258
10135,,0.6600000262260437,2,0.9977177977561951,59.75870132446289
10136,,0.6600000262260437,2,0.9977969527244568,59.756893157958984
10137,,0.6600000262260437,2,0.9978190660476685,59.75638198852539
10138,,0.6600000262260437,2,0.9977864027023315,59.75712203979492
10139,,0.6600000262260437,2,0.9975754618644714,59.75660705566406
10140,,0.6600000262260437,2,0.997176468372345,59.70273971557617
10141,,0.6600000262260437,2,0.9971407651901245,59.70357894897461
10142,,0.6600000262260437,2,0.9971588850021362,59.703147888183594
10143,,0.6600000262260437,2,0.9970970153808594,59.70205307006836
10144,,0.6600000262260437,2,0.9972293376922607,59.70261001586914
10146,,0.6600000262260437,2,0.997182309627533,59.7005500793457
10147,,0.6600000262260437,2,0.9972015023231506,59.70216369628906
10148,,0.6600000262260437,2,0.997217059135437,59.702911376953125
10149,,0.6600000262260437,2,0.9959972500801086,59.76131820678711
10150,,0.6600000262260437,2,0.9960389137268066,59.760337829589844
10205,,0.6600000262260437,2,0.9968233108520508,59.7608757019043
10206,,0.6600000262260437,2,0.9968101978302002,59.763397216796875
10207,,0.6600000262260437,2,0.9967500567436218,59.76240539550781
10208,,0.6600000262260437,2,0.9967775940895081,59.76149368286133
10209,,0.6600000262260437,2,1.0083903074264526,59.774444580078125
10211,,0.6600000262260437,2,0.9967930912971497,59.7638053894043
10212,,0.6600000262260437,2,0.9967923760414124,59.76216506958008
10213,,0.6600000262260437,2,1.0084565877914429,59.77484893798828
10214,,0.6600000262260437,2,1.008347749710083,59.77548599243164
10215,,0.6600000262260437,2,1.0083476305007935,59.77548599243164
10216,,0.6600000262260437,2,1.0083805322647095,59.774658203125
10217,,0.6600000262260437,2,1.0083547830581665,59.77528381347656
10218,,0.6600000262260437,2,1.008416771888733,59.774688720703125
10219,,0.6600000262260437,2,1.0082958936691284,59.77456283569336
10220,,0.6600000262260437,2,1.0084103345870972,59.77436447143555
10222,,0.6600000262260437,2,1.0084360837936401,59.775390625
10223,,0.6600000262260437,2,1.008452296257019,59.77491760253906
10224,,0.6600000262260437,2,1.0084480047225952,59.77510070800781
10225,,0.6600000262260437,2,0.9971948266029358,59.703426361083984
10226,,0.6600000262260437,2,0.9959580302238464,59.75953674316406
10227,,0.6600000262260437,2,0.9972373247146606,59.70238494873047
10228,,0.6600000262260437,2,0.9947021007537842,59.775936126708984
10229,,0.6600000262260437,2,0.9959819316864014,59.76164627075195
10230,,0.6600000262260437,2,0.9955841898918152,59.7807731628418
10231,,0.6600000262260437,2,0.9946728348731995,59.77492904663086
10233,,0.6600000262260437,2,0.9971819519996643,59.703739166259766
10234,,0.6600000262260437,2,0.9959335327148438,59.761539459228516
10235,,0.6600000262260437,2,0.9959707260131836,59.76191711425781
10236,,0.6600000262260437,2,0.9955556988716125,59.779808044433594
10237,,0.6600000262260437,2,0.9955955147743225,59.78048324584961
10238,,0.6600000262260437,2,0.9946916699409485,59.776214599609375
10239,,0.6600000262260437,2,0.9946929216384888,59.776180267333984
10240,,0.6600000262260437,2,0.9946863651275635,59.776371002197266
10241,,0.6600000262260437,2,0.9956308603286743,59.77959442138672
10242,,0.6600000262260437,2,0.9967608451843262,59.76191711425781
10244,,0.6600000262260437,2,0.996793270111084,59.76203155517578
10245,,0.6600000262260437,2,0.9968933463096619,59.76129913330078
10246,,0.6600000262260437,2,0.9967406988143921,59.76219177246094
10247,,0.6600000262260437,2,0.9969480037689209,59.760902404785156
10248,,0.6600000262260437,2,0.996793806552887,59.76368713378906
10249,,0.6600000262260437,2,0.99562668800354,59.779624938964844
10250,,0.6600000262260437,2,0.9968459010124207,59.76329803466797
10251,,0.6600000262260437,2,0.997796893119812,59.75684356689453
10252,,0.6600000262260437,2,0.9977861046791077,59.75709915161133
10253,,0.6600000262260437,2,0.9977596998214722,59.7577018737793
10255,,0.6600000262260437,2,0.9975516200065613,59.75690460205078
10256,,0.6600000262260437,2,0.9978188276290894,59.7563591003418
10257,,0.6600000262260437,2,0.9977174997329712,59.7586784362793
10258,,0.6600000262260437,2,0.9971573352813721,59.703086853027344
10259,,0.6600000262260437,2,0.997159481048584,59.703041076660156
10260,,0.6600000262260437,2,0.9971415400505066,59.703460693359375
10261,,0.6600000262260437,2,0.997177243232727,59.7026252746582
10262,,0.6600000262260437,2,0.9972022175788879,59.70204544067383
10263,,0.6600000262260437,2,0.9972309470176697,59.70242691040039
10264,,0.6600000262260437,2,0.9970977306365967,59.701934814453125
10266,,0.6600000262260437,2,0.9960001707077026,59.76103973388672
10267,,0.6600000262260437,2,0.9971859455108643,59.70338821411133
10268,,0.6600000262260437,2,0.9972200989723206,59.70262145996094
10269,,0.6600000262260437,2,0.9971561431884766,59.70085144042969
10270,,0.6600000262260437,2,0.9959133863449097,59.76181411743164
10325,,0.6600000262260437,2,0.9967493414878845,59.761802673339844
10326,,0.6600000262260437,2,0.9968109726905823,59.76327896118164
10327,,0.6600000262260437,2,0.9968303442001343,59.763710021972656
10328,,0.6600000262260437,2,0.9967508316040039,59.762290954589844
10329,,0.6600000262260437,2,0.9967860579490662,59.762351989746094
10331,,0.6600000262260437,2,1.0084519386291504,59.77490997314453
10332,,0.6600000262260437,2,1.0083926916122437,59.774986267089844
10333,,0.6600000262260437,2,1.0083812475204468,59.77454376220703
10334,,0.6600000262260437,2,1.0084367990493774,59.775272369384766
10335,,0.6600000262260437,2,1.00826895236969,59.77486801147461
10336,,0.6600000262260437,2,1.008410096168518,59.77434158325195
10337,,0.6600000262260437,2,1.0083928108215332,59.774200439453125
10338,,0.6600000262260437,2,1.0084524154663086,59.77473068237305
10339,,0.6600000262260437,2,1.0084573030471802,59.77473068237305
10340,,0.6600000262260437,2,1.008347511291504,59.775455474853516
10342,,0.6600000262260437,2,1.0083473920822144,59.77546310424805
10343,,0.6600000262260437,2,1.0083544254302979,59.77526092529297
10344,,0.6600000262260437,2,0.9971978664398193,59.70314407348633
10345,,0.6600000262260437,2,0.9959704875946045,59.76189422607422
10346,,0.6600000262260437,2,0.9959818720817566,59.761600494384766
10347,,0.6600000262260437,2,0.9959577918052673,59.75951385498047
10348,,0.6600000262260437,2,0.9960426688194275,59.760005950927734
10349,,0.6600000262260437,2,0.9946870803833008,59.77625274658203
10350,,0.6600000262260437,2,0.9955962300300598,59.78036880493164
10351,,0.6600000262260437,2,0.9955564141273499,59.779693603515625
10353,,0.6600000262260437,2,0.9972370266914368,59.702362060546875
10354,,0.6600000262260437,2,0.9946936368942261,59.776065826416016
10355,,0.6600000262260437,2,0.9955849647521973,59.78065490722656
10356,,0.6600000262260437,2,0.9946526885032654,59.775203704833984
10357,,0.6600000262260437,2,0.9946923851966858,59.776100158691406
10358,,0.6600000262260437,2,0.9947028756141663,59.77581787109375
10359,,0.6600000262260437,2,0.9956306219100952,59.779571533203125
10360,,0.6600000262260437,2,0.9946691393852234,59.775238037109375
10361,,0.6600000262260437,2,0.9956137537956238,59.77997589111328
10362,,0.6600000262260437,2,0.9968021512031555,59.76115798950195
10364,,0.6600000262260437,2,0.9968021512031555,59.76115798950195
10365,,0.6600000262260437,2,0.9968303442001343,59.763710021972656
10366,,0.6600000262260437,2,0.9967860579490662,59.762351989746094
10367,,0.6600000262260437,2,0.9956137537956238,59.77997589111328
10368,,0.6600000262260437,2,0.9967406988143921,59.76219177246094
10369,,0.6600000262260437,2,0.996793806552887,59.76368713378906
10370,,0.6600000262260437,2,0.997177243232727,59.7026252746582
10371,,0.6600000262260437,2,0.9975516200065613,59.75690460205078
10372,,0.6600000262260437,2,0.9977861046791077,59.75709915161133
10373,,0.6600000262260437,2,0.9977596998214722,59.7577018737793
10375,,0.6600000262260437,2,0.997796893119812,59.75684356689453
10376,,0.6600000262260437,2,0.9971573352813721,59.703086853027344
10377,,0.6600000262260437,2,0.9978188276290894,59.7563591003418
10378,,0.6600000262260437,2,0.9977174997329712,59.7586784362793
10379,,0.6600000262260437,2,0.997159481048584,59.703041076660156
10380,,0.6600000262260437,2,0.9972309470176697,59.70242691040039
10381,,0.6600000262260437,2,0.9970977306365967,59.701934814453125
10382,,0.6600000262260437,2,0.9971561431884766,59.70085144042969
10383,,0.6600000262260437,2,0.9972022175788879,59.70204544067383
