from_bus,to_bus,circuit_id,status,P_MW,Q_Mvar,loading_percent,RATEA,RATEB,RATEC,R,X,B,flow_source
639,665,1,0,-1122.472850178064,3017.7106794916726,1865.2002231295596,172.6199951171875,172.6199951171875,172.6199951171875,2.1533498511416838e-05,5.922860145801678e-05,0.00011999999696854502,computed_from_saved_bus_solution_line_equivalent
639,802,1,1,0.0009078919325566286,-0.027289541234141693,0.0632784202941721,43.150001525878906,43.150001525878906,43.150001525878906,0.0008613410172984004,0.0023691500537097454,0.0002899999963119626,computed_from_saved_bus_solution_line_equivalent
640,641,1,1,0.008241181332053236,-0.018873488969587852,0.10599233618620042,19.43000030517578,19.43000030517578,19.43000030517578,0.0038181799463927746,0.00390909006819129,0.00033999999868683517,computed_from_saved_bus_solution_line_equivalent
642,643,1,1,0.09967906479656662,0.10855922669067264,1.145672858115416,19.43000030517578,19.43000030517578,19.43000030517578,0.010170199908316135,0.010412399657070637,0.000910000002477318,computed_from_saved_bus_solution_line_equivalent
644,645,1,1,0.008785421550213142,-0.06646030941370473,0.34502556971462883,19.43000030517578,19.43000030517578,19.43000030517578,0.009163640439510345,0.009381820447742939,0.0008200000156648457,computed_from_saved_bus_solution_line_equivalent
646,647,1,1,0.008719226830204794,-0.08533312326482771,0.44146899040727283,19.43000030517578,19.43000030517578,19.43000030517578,0.011350399814546108,0.011620700359344482,0.0010100000072270632,computed_from_saved_bus_solution_line_equivalent
648,649,1,1,0.008883026160313013,-0.08423364407677185,0.4359276184211211,19.43000030517578,19.43000030517578,19.43000030517578,0.011234699748456478,0.011502199806272984,0.0010000000474974513,computed_from_saved_bus_solution_line_equivalent
650,651,1,1,0.008737762888380107,-0.0954315654293849,0.49321022166169326,19.43000030517578,19.43000030517578,19.43000030517578,0.012449599802494049,0.012746000662446022,0.0011099999537691474,computed_from_saved_bus_solution_line_equivalent
652,771,1,1,-0.2899624949205599,1.797876642749656,1.0680291600981966,172.6199951171875,172.6199951171875,172.6199951171875,4.306700066081248e-05,0.00011845699918922037,0.0002300000051036477,computed_from_saved_bus_solution_line_equivalent
652,653,1,1,0.10786083298181957,-0.3122931150290091,0.936759672224311,35.27000045776367,35.27000045776367,35.27000045776367,0.014819399453699589,0.04076119884848595,0.0049600000493228436,computed_from_saved_bus_solution_line_equivalent
